threshold	FDR	shuffled_peaks	peaks
11.73	0.6340665392464933	19573.0	30869.0
11.72	0.6375408721551361	19693.0	30889.0
11.71	0.6408605629246199	19809.0	30910.0
11.7	0.6453706095041323	19991.0	30976.0
11.69	0.6498451213216314	20140.0	30992.0
11.68	0.6501932989690722	20182.0	31040.0
11.67	0.6549037285079529	20340.0	31058.0
11.66	0.65759067941167	20432.0	31071.0
11.65	0.6595450304063837	20498.0	31079.0
11.64	0.6625703715618465	20596.0	31085.0
11.63	0.6628354950558624	20646.0	31148.0
11.62	0.6633872776798589	20701.0	31205.0
11.61	0.6730639838518471	21007.0	31211.0
11.6	0.6739283654770295	21036.0	31214.0
11.59	0.678653772255668	21193.0	31228.0
11.58	0.679928361263912	21260.0	31268.0
11.57	0.6803949134129976	21295.0	31298.0
11.56	0.6847097145046944	21441.0	31314.0
11.55	0.6867450680434714	21548.0	31377.0
11.54	0.6924914784492371	21738.0	31391.0
11.53	0.6962121934929874	21891.0	31443.0
11.52	0.6966020959034614	21936.0	31490.0
11.51	0.6998001839576263	22064.0	31529.0
11.5	0.7049466045568337	22246.0	31557.0
11.49	0.7061263257875574	22303.0	31585.0
11.48	0.7110682314237814	22479.0	31613.0
11.47	0.7151012426670031	22673.0	31706.0
11.46	0.7187342410489158	22804.0	31728.0
11.45	0.7202722288739051	22860.0	31738.0
11.44	0.7234069360884493	22966.0	31747.0
11.43	0.7259778644195699	23089.0	31804.0
11.42	0.7265786993402451	23127.0	31830.0
11.41	0.7270167094311284	23234.0	31958.0
11.4	0.7294084524666062	23317.0	31967.0
11.39	0.7326751234143598	23450.0	32006.0
11.38	0.735041935584448	23575.0	32073.0
11.37	0.7360254253131426	23622.0	32094.0
11.36	0.7353635065499472	23689.0	32214.0
11.35	0.7385464809702534	23810.0	32239.0
11.34	0.7424308092378181	23982.0	32302.0
11.33	0.7428447796253941	24034.0	32354.0
11.32	0.7469641256991009	24174.0	32363.0
11.31	0.7496295381575697	24282.0	32392.0
11.3	0.753468582351853	24438.0	32434.0
11.29	0.7576140567200986	24577.0	32440.0
11.28	0.7600738802524242	24691.0	32485.0
11.27	0.763147367449303	24800.0	32497.0
11.26	0.763724104014262	24847.0	32534.0
11.25	0.7687348417400914	25040.0	32573.0
11.24	0.7705209579002238	25129.0	32613.0
11.23	0.7725698169890561	25202.0	32621.0
11.22	0.7760992799142026	25328.0	32635.0
11.21	0.778444396828798	25431.0	32669.0
11.2	0.7789589442815249	25500.0	32736.0
11.19	0.7806910445027776	25577.0	32762.0
11.18	0.7821854688596626	25633.0	32771.0
11.16	0.7891770011273957	25900.0	32819.0
11.15	0.7906856324814961	25959.0	32831.0
11.14	0.7930078874440418	26040.0	32837.0
11.13	0.7996653483419531	26285.0	32870.0
11.12	0.8028502841168069	26421.0	32909.0
11.11	0.8063448694596236	26561.0	32940.0
11.1	0.8121664240659874	26782.0	32976.0
11.09	0.8131701702308112	26846.0	33014.0
11.08	0.8217258391597808	27149.0	33039.0
11.07	0.8234155781325593	27232.0	33072.0
11.06	0.824605354501826	27320.0	33131.0
11.05	0.8281334862108503	27446.0	33142.0
11.04	0.8288494562106469	27512.0	33193.0
11.03	0.8286597814338897	27601.0	33308.0
11.02	0.8330487914457723	27813.0	33387.0
11.0	0.8406061876665968	28067.0	33389.0
10.99	0.842292833398221	28125.0	33391.0
10.98	0.8470264284217772	28300.0	33411.0
10.97	0.851502916105877	28470.0	33435.0
10.96	0.8536017202245849	28582.0	33484.0
10.95	0.8577907740048935	28748.0	33514.0
10.94	0.8601884429602242	28849.0	33538.0
10.93	0.8627410078374109	28951.0	33557.0
10.92	0.8667282149026148	29103.0	33578.0
10.91	0.8693581040847922	29200.0	33588.0
10.9	0.8710290927461294	29311.0	33651.0
10.89	0.8736942070275404	29440.0	33696.0
10.88	0.8762082666192256	29551.0	33726.0
10.87	0.8805806547178195	29724.0	33755.0
10.86	0.8819643967891946	29776.0	33761.0
10.85	0.8858587949954154	29950.0	33809.0
10.84	0.8901105396937992	30116.0	33834.0
10.83	0.8904469504634823	30163.0	33874.0
10.82	0.8957178247021352	30372.0	33908.0
10.81	0.8975266059373249	30445.0	33921.0
10.8	0.9033645630781922	30662.0	33942.0
10.79	0.9059270382475046	30768.0	33963.0
10.78	0.9102058823529412	30947.0	34000.0
10.77	0.9143075296605192	31134.0	34052.0
10.76	0.9170115954792308	31238.0	34065.0
10.75	0.920946995224003	31431.0	34129.0
10.74	0.9245504071231914	31566.0	34142.0
10.73	0.9276273466284578	31723.0	34198.0
10.72	0.9330178482750562	31940.0	34233.0
10.71	0.9348746241644044	32026.0	34257.0
10.7	0.9365806677562456	32091.0	34264.0
10.69	0.9437133436433136	32342.0	34271.0
10.68	0.9460515572145106	32442.0	34292.0
10.67	0.9486738560186535	32549.0	34310.0
10.66	0.9532732033750364	32764.0	34370.0
10.65	0.9578656586216924	32941.0	34390.0
10.64	0.9582509594138854	32960.0	34396.0
10.63	0.9603209209034621	33036.0	34401.0
10.62	0.9620323030443876	33117.0	34424.0
10.61	0.9673954069041605	33320.0	34443.0
10.6	0.9707527754427665	33490.0	34499.0
10.59	0.9769375633782413	33719.0	34515.0
10.57	0.9835514884744585	33964.0	34532.0
10.56	0.9875054229934924	34143.0	34575.0
10.55	0.9891320056652311	34221.0	34597.0
10.54	0.994109324016055	34427.0	34631.0
10.53	0.9972303963995153	34566.0	34662.0
10.52	0.9984142544112559	34629.0	34684.0
10.51	0.9999424112413257	34727.0	34729.0
0.47	1.0	161407.0	150069.0
