threshold	FDR	shuffled_peaks	peaks
14.79	0.48709129511677285	11471.0	23550.0
14.78	0.48715662548295335	11474.0	23553.0
14.76	0.48646702528696684	11485.0	23609.0
14.71	0.4938031386151178	11674.0	23641.0
14.7	0.49468040192518786	11717.0	23686.0
14.67	0.4951963593460307	11752.0	23732.0
14.65	0.49481288588348943	11781.0	23809.0
14.63	0.49735538577785243	11848.0	23822.0
14.62	0.5013010996390498	11944.0	23826.0
14.61	0.5060791547878585	12071.0	23852.0
14.6	0.5066649899396378	12087.0	23856.0
14.59	0.507498952660243	12114.0	23870.0
14.58	0.50858934169279	12168.0	23925.0
14.57	0.509445791189501	12189.0	23926.0
14.55	0.5102449609815132	12227.0	23963.0
14.52	0.5106303151575788	12249.0	23988.0
14.5	0.5144867205062027	12359.0	24022.0
14.48	0.514519886836412	12367.0	24036.0
14.45	0.5183507211438547	12471.0	24059.0
14.44	0.5173685955894545	12481.0	24124.0
14.43	0.518744045399942	12523.0	24141.0
14.42	0.5256293474660484	12695.0	24152.0
14.41	0.5255338520112565	12699.0	24164.0
14.39	0.5291007476558305	12809.0	24209.0
14.38	0.5299921562151674	12838.0	24223.0
14.37	0.5308244615003713	12864.0	24234.0
14.36	0.5313762678321101	12888.0	24254.0
14.35	0.5306122448979592	12896.0	24304.0
14.34	0.5338379890566504	12976.0	24307.0
14.33	0.5386099593579375	13120.0	24359.0
14.3	0.5458013701439882	13305.0	24377.0
14.29	0.546369812556274	13350.0	24434.0
14.28	0.550889388673073	13472.0	24455.0
14.27	0.5514549615824751	13493.0	24468.0
14.26	0.5543931344503473	13566.0	24470.0
14.25	0.5615431720759338	13755.0	24495.0
14.24	0.5624592302674495	13796.0	24528.0
14.23	0.5633194885577001	13834.0	24558.0
14.22	0.5653165072257277	13887.0	24565.0
14.21	0.5718065619148417	14047.0	24566.0
14.18	0.5771358828315704	14186.0	24580.0
14.17	0.5772450223486387	14206.0	24610.0
14.16	0.5782075241732347	14232.0	24614.0
14.15	0.5785867758543803	14272.0	24667.0
14.14	0.5796954725844334	14315.0	24694.0
14.13	0.5808811641067098	14371.0	24740.0
14.12	0.5808001291833192	14387.0	24771.0
14.09	0.5833467872134324	14453.0	24776.0
14.07	0.5856186481690595	14521.0	24796.0
14.06	0.5859510464131619	14531.0	24799.0
14.05	0.5877644598181965	14613.0	24862.0
14.04	0.5876491622805255	14626.0	24889.0
14.03	0.5871037550595118	14650.0	24953.0
14.02	0.5896942741515406	14717.0	24957.0
14.0	0.5931566534756366	14839.0	25017.0
13.99	0.5945180338333865	14901.0	25064.0
13.98	0.5950634021851823	14923.0	25078.0
13.97	0.5951242829827916	14940.0	25104.0
13.95	0.5978438158889287	15028.0	25137.0
13.94	0.5982763413956075	15064.0	25179.0
13.93	0.6014986916184284	15171.0	25222.0
13.91	0.6057258256117842	15297.0	25254.0
13.89	0.6083415694801344	15388.0	25295.0
13.88	0.6108347153123272	15470.0	25326.0
13.87	0.6116259809914422	15509.0	25357.0
13.86	0.6123502522068096	15539.0	25376.0
13.84	0.6196584559691508	15748.0	25414.0
13.83	0.6201681332495286	15787.0	25456.0
13.82	0.6234148639629382	15879.0	25471.0
13.8	0.6235631056534191	15894.0	25489.0
13.78	0.6283241295578271	16043.0	25533.0
13.77	0.628454011741683	16057.0	25550.0
13.76	0.6290108517448669	16114.0	25618.0
13.74	0.6301006475774362	16152.0	25634.0
13.72	0.6299789539324967	16164.0	25658.0
13.69	0.6362290034685686	16325.0	25659.0
13.68	0.6364981120323874	16351.0	25689.0
13.67	0.6371413018119605	16386.0	25718.0
13.66	0.6403822249844624	16486.0	25744.0
13.64	0.6433425232011805	16568.0	25753.0
